order_id,order_date,region,category,quantity,unit_price ($),customer_id,revenue ($)
11274,2025-06-14,Calgary,Groceries,5,439.37,1255,2196.85
11275,2025-07-01,Lagos,Clothing,4,264.57,1048,1058.28
11276,2025-08-11,Accra,Groceries,7,465.08,1062,3255.56
11277,2025-11-07,Kumasi,Beauty,5,242.93,1310,1214.65
11278,2025-01-07,Kumasi,Electronics,5,246.24,1289,1231.2
11280,2025-09-20,Kumasi,Electronics,2,401.72,1104,803.44
11281,2025-06-10,Accra,Home,5,124.99,1324,624.95
11282,2025-05-31,Lagos,Beauty,3,450.01,1014,1350.03
11283,2025-03-26,Calgary,Beauty,2,455.59,1174,911.18
11284,2025-05-27,Accra,Electronics,4,471.77,1258,1887.08
11285,2025-04-22,Abuja,Home,4,261.07,1210,1044.28
11286,2025-02-05,Accra,Beauty,4,339.19,1258,1356.76
11287,2025-10-12,Kumasi,Groceries,4,241.13,1101,964.52
11288,2025-07-07,Calgary,Groceries,3,67.25,1259,201.75
11289,2025-03-23,Edmonton,Home,7,301.28,1343,2108.96
11290,2025-01-02,Lagos,Electronics,9,19.08,1158,171.72
11291,2025-10-30,Edmonton,Beauty,5,249.79,1044,1248.95
11292,2025-07-16,Accra,Electronics,4,79.11,1300,316.44
11293,2025-01-11,Calgary,Groceries,11,93.1,1250,1024.1
11294,2025-08-22,Abuja,Beauty,2,183.79,1330,367.58
11295,2025-07-14,Lagos,Electronics,2,217.35,1164,434.7
11296,2025-04-29,Kumasi,Clothing,5,312.34,1192,1561.7
11297,2025-01-20,Edmonton,Home,7,39.07,1008,273.49
11298,2025-09-18,Kumasi,Home,10,252.84,1373,2528.4
11299,2025-10-20,Calgary,Clothing,10,92.95,1064,929.5
11300,2025-09-13,Edmonton,Groceries,9,287.84,1386,2590.56
11301,2025-08-10,Lagos,Beauty,7,319.43,1281,2236.01
11302,2025-08-14,Accra,Home,5,279.24,1180,1396.2
11303,2025-02-22,Kumasi,Clothing,10,369.67,1281,3696.7
11304,2025-12-21,Calgary,Clothing,10,169.13,1278,1691.3
11305,2025-12-08,Lagos,Groceries,10,383.02,1029,3830.2
11306,2025-12-30,Lagos,Groceries,6,217.52,1265,1305.12
11307,2025-10-07,Lagos,Electronics,11,243.12,1327,2674.32
11308,2025-03-22,Lagos,Home,3,324.75,1216,974.25
11309,2025-07-21,Edmonton,Electronics,5,11.14,1319,55.7
11310,2025-06-07,Lagos,Clothing,8,327.69,1398,2621.52
11311,2025-04-30,Kumasi,Beauty,1,310.06,1378,310.06
11312,2025-02-28,Calgary,Beauty,1,156.3,1104,156.3
11313,2025-08-03,Edmonton,Groceries,7,44.73,1183,313.11
11314,2025-05-08,Lagos,Beauty,5,47.29,1329,236.45
11315,2025-08-12,Abuja,Beauty,5,461.77,1147,2308.85
11316,2025-07-28,Abuja,Beauty,1,345.26,1104,345.26
11317,2025-04-25,Calgary,Clothing,9,65.3,1046,587.7
11318,2025-07-28,Accra,Beauty,1,179.65,1086,179.65
11319,2025-01-14,Accra,Beauty,5,297.06,1308,1485.3
11320,2025-01-09,Edmonton,Beauty,10,418.11,1128,4181.1
11321,2025-02-09,Edmonton,Electronics,9,23.74,1257,213.66
11322,2025-08-25,Edmonton,Clothing,4,119.84,1313,479.36
11323,2025-10-08,Accra,Groceries,8,445.09,1146,3560.72
11324,2025-12-25,Abuja,Electronics,6,6.56,1071,39.36
11326,2025-09-03,Kumasi,Clothing,3,479.59,1026,1438.77
11327,2025-10-05,Lagos,Clothing,4,307.47,1028,1229.88
11328,2025-08-23,Edmonton,Home,2,132.31,1270,264.62
11329,2025-01-04,Abuja,Home,1,35.36,1173,35.36
11330,2025-06-03,Calgary,Home,8,16.04,1252,128.32
11331,2025-01-29,Calgary,Groceries,1,123.88,1384,123.88
11332,2025-04-19,Lagos,Beauty,11,253.245,1059,2785.7
11333,2025-04-08,Abuja,Clothing,1,209.12,1106,209.12
11334,2025-08-03,Accra,Beauty,4,360.73,1219,1442.92
11335,2025-10-20,Accra,Beauty,10,459.31,1258,4593.1
11336,2025-03-16,Kumasi,Home,10,205.2,1370,2052.0
11337,2025-11-22,Kumasi,Groceries,6,97.26,1145,583.56
11338,2025-05-26,Accra,Electronics,9,259.52,1051,2335.68
11339,2025-05-08,Calgary,Groceries,1,241.13,1059,241.13
11340,2025-12-07,Edmonton,Beauty,7,402.58,1033,2818.06
11341,2025-02-11,Calgary,Groceries,10,34.78,1095,347.8
11342,2025-12-22,Kumasi,Home,11,346.9,1088,3815.9
11343,2025-02-10,Lagos,Electronics,5,286.8,1315,1434.0
11344,2025-02-03,Accra,Home,8,453.92,1230,3631.36
11345,2025-01-17,Kumasi,Electronics,7,63.0,1274,441.0
11346,2025-06-14,Kumasi,Beauty,4,267.95,1245,1071.8
11347,2025-06-02,Calgary,Electronics,4,439.97,1110,1759.88
11348,2025-03-17,Accra,Electronics,6,206.19,1233,1237.14
11349,2025-03-28,Edmonton,Electronics,6,242.03,1277,1452.18
11350,2025-04-27,Accra,Groceries,9,37.09,1165,333.81
11351,2025-12-28,Edmonton,Groceries,5,140.52,1127,702.6
11352,2025-12-08,Calgary,Beauty,8,163.6,1236,1308.8
11353,2025-01-27,Lagos,Electronics,5,472.67,1290,2363.35
11354,2025-11-09,Lagos,Clothing,2,142.77,1106,285.54
11355,2025-10-14,Calgary,Beauty,6,231.51,1127,1389.06
11356,2025-05-14,Abuja,Electronics,9,237.475,1194,2137.28
11357,2025-08-07,Kumasi,Electronics,3,82.77,1338,248.31
11358,2025-06-17,Kumasi,Groceries,1,244.25,1393,244.25
11359,2025-04-08,Calgary,Beauty,1,369.79,1142,369.79
11360,2025-09-25,Edmonton,Electronics,3,433.69,1394,1301.07
11361,2025-08-25,Abuja,Electronics,10,313.88,1110,3138.8
11362,2025-11-05,Calgary,Beauty,5,335.19,1089,1675.95
11363,2025-06-22,Edmonton,Clothing,3,64.89,1250,194.67
11364,2025-07-09,Edmonton,Beauty,9,473.0,1279,4257.0
11365,2025-05-02,Calgary,Beauty,8,68.02,1332,544.16
11366,2025-02-15,Accra,Clothing,3,387.79,1223,1163.37
11367,2025-03-05,Kumasi,Beauty,9,133.88,1100,1204.92
11368,2025-05-10,Accra,Electronics,6,237.475,1131,1424.85
11369,2025-11-06,Accra,Beauty,7,360.54,1012,2523.78
11370,2025-12-29,Accra,Clothing,4,377.4,1097,1509.6
11371,2025-07-12,Kumasi,Home,4,111.09,1119,444.36
11372,2025-11-03,Calgary,Beauty,2,222.63,1292,445.26
11373,2025-06-30,Calgary,Groceries,5,309.67,1303,1548.35
11374,2025-10-19,Accra,Electronics,8,385.45,1198,3083.6
11375,2025-10-09,Kumasi,Electronics,7,53.77,1000,376.39
11376,2025-01-29,Calgary,Groceries,7,481.26,1059,3368.82
11377,2025-05-29,Edmonton,Groceries,6,445.33,1249,2671.98
11378,2025-09-24,Calgary,Beauty,3,136.63,1139,409.89
11379,2025-10-23,Calgary,Groceries,5,411.73,1148,2058.65
11380,2025-01-11,Kumasi,Home,1,260.13,1394,260.13
11381,2025-06-13,Edmonton,Clothing,7,231.98,1043,1623.86
11382,2025-04-23,Kumasi,Groceries,9,158.59,1370,1427.31
11383,2025-07-06,Accra,Groceries,1,291.32,1185,291.32
11384,2025-10-22,Lagos,Home,2,365.48,1107,730.96
11385,2025-08-20,Calgary,Electronics,3,206.64,1043,619.92
11386,2025-08-15,Lagos,Electronics,3,315.35,1077,946.05
11387,2025-11-06,Kumasi,Beauty,8,350.26,1225,2802.08
11389,2025-02-24,Kumasi,Clothing,6,27.88,1280,167.28
11390,2025-04-21,Lagos,Clothing,10,242.555,1252,2425.55
11391,2025-06-01,Kumasi,Home,10,230.21,1131,2302.1
11392,2025-09-03,Accra,Clothing,11,132.68,1371,1459.48
11393,2025-03-10,Kumasi,Electronics,4,122.4,1374,489.6
11394,2025-11-08,Abuja,Clothing,9,242.54,1143,2182.86
11395,2025-10-16,Lagos,Clothing,1,443.64,1265,443.64
11396,2025-09-07,Abuja,Home,11,190.42,1108,2094.62
11397,2025-02-05,Kumasi,Home,2,375.36,1193,750.72
11398,2025-08-27,Accra,Clothing,4,50.22,1034,200.88
11399,2025-05-28,Calgary,Groceries,3,239.08,1389,717.24
11400,2025-08-15,Edmonton,Home,1,252.175,1274,252.18
11401,2025-09-01,Edmonton,Beauty,5,385.68,1186,1928.4
11402,2025-12-03,Kumasi,Beauty,7,106.84,1242,747.88
11403,2025-12-31,Accra,Electronics,2,251.72,1263,503.44
11404,2025-07-20,Lagos,Clothing,5,118.35,1009,591.75
11405,2025-06-03,Abuja,Groceries,6,205.96,1165,1235.76
11406,2025-03-14,Abuja,Electronics,11,390.48,1028,4295.28
11407,2025-07-20,Abuja,Clothing,7,386.07,1270,2702.49
11408,2025-10-23,Lagos,Home,1,115.59,1086,115.59
11409,2025-01-17,Edmonton,Beauty,7,461.27,1022,3228.89
11410,2025-05-09,Accra,Groceries,4,297.1,1209,1188.4
11411,2025-08-05,Lagos,Beauty,8,191.2,1045,1529.6
11412,2025-03-02,Abuja,Home,4,251.96,1027,1007.84
11413,2025-04-14,Kumasi,Clothing,6,303.33,1025,1819.98
11414,2025-02-11,Calgary,Home,9,280.83,1265,2527.47
11416,2025-02-08,Lagos,Beauty,4,253.46,1003,1013.84
11417,2025-10-18,Accra,Groceries,8,89.85,1310,718.8
11418,2025-05-11,Accra,Home,9,406.74,1321,3660.66
11419,2025-08-17,Lagos,Beauty,4,271.8,1066,1087.2
11420,2025-04-18,Abuja,Groceries,3,67.28,1134,201.84
11421,2025-06-21,Calgary,Clothing,8,383.55,1054,3068.4
11422,2025-04-12,Accra,Clothing,5,466.36,1030,2331.8
11423,2025-12-20,Abuja,Electronics,2,473.76,1073,947.52
11424,2025-01-12,Kumasi,Beauty,10,185.77,1018,1857.7
11425,2025-10-02,Accra,Groceries,9,69.49,1155,625.41
11426,2025-04-11,Abuja,Home,3,260.16,1336,780.48
11427,2025-02-13,Abuja,Clothing,2,58.08,1155,116.16
11428,2025-11-01,Calgary,Groceries,1,467.13,1146,467.13
11429,2025-01-17,Calgary,Beauty,8,93.42,1086,747.36
11430,2025-11-26,Kumasi,Electronics,11,127.88,1019,1406.68
11431,2025-02-26,Abuja,Clothing,3,204.5,1268,613.5
11432,2025-11-07,Edmonton,Groceries,7,192.82,1332,1349.74
11433,2025-10-30,Abuja,Groceries,1,397.74,1042,397.74
11434,2025-01-12,Calgary,Groceries,1,229.25,1394,229.25
11435,2025-11-14,Edmonton,Beauty,9,87.04,1398,783.36
11436,2025-03-21,Accra,Beauty,8,135.07,1305,1080.56
11437,2025-08-04,Accra,Beauty,3,255.54,1027,766.62
11438,2025-12-05,Lagos,Home,6,75.43,1259,452.58
11439,2025-09-21,Calgary,Groceries,11,306.6,1021,3372.6
11440,2025-05-29,Lagos,Clothing,3,283.74,1374,851.22
11441,2025-03-22,Edmonton,Beauty,4,357.92,1100,1431.68
11442,2025-08-03,Calgary,Beauty,1,468.98,1038,468.98
11443,2025-07-17,Kumasi,Groceries,5,456.3,1289,2281.5
11444,2025-07-19,Abuja,Beauty,1,473.15,1352,473.15
11445,2025-01-25,Kumasi,Home,1,123.87,1299,123.87
11446,2025-03-30,Edmonton,Home,10,67.52,1169,675.2
11447,2025-09-25,Calgary,Beauty,11,152.53,1295,1677.83
11448,2025-05-23,Edmonton,Groceries,11,447.75,1352,4925.25
11449,2025-02-28,Abuja,Groceries,7,486.08,1395,3402.56
11450,2025-12-31,Accra,Groceries,6,429.94,1129,2579.64
11451,2025-01-26,Accra,Electronics,2,56.79,1155,113.58
11452,2025-02-16,Edmonton,Beauty,11,473.82,1073,5212.02
11453,2025-10-15,Lagos,Groceries,2,212.83,1341,425.66
11454,2025-09-23,Calgary,Home,11,6.64,1089,73.04
11455,2025-01-16,Calgary,Clothing,7,222.31,1066,1556.17
11456,2025-07-18,Accra,Clothing,1,24.94,1235,24.94
11457,2025-10-09,Kumasi,Groceries,2,272.85,1199,545.7
11458,2025-03-27,Abuja,Clothing,8,170.6,1331,1364.8
11459,2025-09-07,Kumasi,Clothing,6,237.77,1226,1426.62
11460,2025-09-27,Kumasi,Electronics,2,307.36,1347,614.72
11461,2025-12-01,Edmonton,Home,7,434.66,1232,3042.62
11462,2025-04-27,Accra,Home,4,331.63,1265,1326.52
11463,2025-01-07,Accra,Electronics,2,218.16,1085,436.32
11464,2025-05-17,Accra,Electronics,6,410.08,1101,2460.48
11465,2025-06-25,Edmonton,Clothing,11,452.98,1213,4982.78
11466,2025-11-24,Lagos,Beauty,9,61.64,1107,554.76
11467,2025-11-11,Kumasi,Clothing,11,266.9,1164,2935.9
11468,2025-08-03,Edmonton,Electronics,9,143.69,1090,1293.21
11469,2025-03-23,Calgary,Home,8,25.44,1191,203.52
11470,2025-08-11,Abuja,Clothing,3,334.94,1334,1004.82
11471,2025-04-13,Lagos,Beauty,3,431.66,1085,1294.98
11472,2025-09-30,Calgary,Clothing,2,83.13,1221,166.26
11473,2025-01-14,Kumasi,Groceries,5,406.58,1362,2032.9
11474,2025-06-08,Accra,Clothing,4,426.99,1100,1707.96
11475,2025-06-01,Kumasi,Electronics,7,457.34,1225,3201.38
11476,2025-04-18,Edmonton,Home,4,134.11,1363,536.44
11477,2025-07-07,Abuja,Home,9,452.17,1059,4069.53
11478,2025-10-28,Edmonton,Electronics,2,161.69,1249,323.38
11479,2025-04-08,Lagos,Groceries,11,277.06,1047,3047.66
11480,2025-05-11,Lagos,Electronics,6,27.15,1116,162.9
11481,2025-10-20,Abuja,Clothing,7,23.85,1226,166.95
11482,2025-06-20,Calgary,Electronics,4,360.75,1361,1443.0
11483,2025-07-02,Calgary,Electronics,6,223.35,1032,1340.1
11484,2025-12-30,Lagos,Groceries,7,129.63,1043,907.41
11485,2025-02-08,Lagos,Clothing,4,96.83,1164,387.32
11486,2025-01-15,Accra,Beauty,8,335.64,1367,2685.12
11487,2025-01-04,Calgary,Beauty,9,2.2,1344,19.8
11488,2025-12-15,Abuja,Home,1,403.33,1291,403.33
11489,2025-07-29,Calgary,Electronics,7,41.47,1336,290.29
11490,2025-06-10,Accra,Home,9,97.36,1343,876.24
11491,2025-01-16,Edmonton,Groceries,10,194.35,1385,1943.5
11492,2025-04-18,Lagos,Beauty,5,243.46,1286,1217.3
11493,2025-11-07,Lagos,Electronics,2,178.79,1363,357.58
11494,2025-08-15,Accra,Groceries,10,161.71,1224,1617.1
11495,2025-06-19,Abuja,Groceries,6,482.03,1285,2892.18
11496,2025-02-03,Lagos,Electronics,7,321.51,1203,2250.57
11497,2025-09-08,Kumasi,Groceries,2,13.67,1171,27.34
11498,2025-09-04,Lagos,Electronics,2,216.23,1011,432.46
11499,2025-09-26,Kumasi,Electronics,10,437.75,1306,4377.5
11500,2025-05-21,Accra,Clothing,10,152.13,1120,1521.3
11501,2025-10-01,Accra,Home,1,49.09,1243,49.09
11502,2025-04-06,Lagos,Groceries,4,379.68,1151,1518.72
11503,2025-08-15,Calgary,Groceries,7,303.79,1151,2126.53
11504,2025-02-08,Kumasi,Clothing,9,286.02,1187,2574.18
11505,2025-10-29,Abuja,Clothing,3,28.68,1394,86.04
11506,2025-01-29,Lagos,Clothing,11,71.97,1012,791.67
11507,2025-11-14,Abuja,Beauty,7,312.03,1090,2184.21
11508,2025-09-02,Lagos,Beauty,7,105.5,1199,738.5
11509,2025-08-24,Calgary,Beauty,7,253.03,1073,1771.21
11510,2025-07-04,Calgary,Electronics,2,273.35,1255,546.7
11511,2025-09-29,Calgary,Groceries,6,143.19,1275,859.14
11512,2025-08-24,Edmonton,Home,2,474.32,1327,948.64
11513,2025-08-27,Calgary,Electronics,6,421.55,1328,2529.3
11514,2025-09-23,Accra,Groceries,10,361.74,1070,3617.4
11515,2025-12-25,Accra,Groceries,3,40.84,1077,122.52
11516,2025-12-06,Edmonton,Clothing,2,54.85,1283,109.7
11517,2025-03-06,Kumasi,Clothing,6,247.41,1129,1484.46
11518,2025-06-26,Abuja,Electronics,2,82.04,1376,164.08
11519,2025-01-03,Lagos,Clothing,5,489.18,1042,2445.9
11520,2025-05-22,Lagos,Groceries,2,80.94,1007,161.88
11521,2025-06-07,Edmonton,Clothing,3,244.76,1012,734.28
11522,2025-11-20,Accra,Beauty,3,183.33,1212,549.99
11523,2025-05-26,Lagos,Clothing,6,320.41,1110,1922.46
11524,2025-10-20,Accra,Groceries,6,66.26,1290,397.56
11525,2025-06-02,Kumasi,Electronics,10,216.3,1022,2163.0
11526,2025-07-12,Abuja,Home,3,138.8,1301,416.4
11527,2025-03-14,Kumasi,Clothing,3,444.1,1253,1332.3
11528,2025-11-01,Edmonton,Groceries,1,22.21,1014,22.21
11529,2025-12-10,Calgary,Home,7,457.04,1129,3199.28
11530,2025-05-20,Calgary,Home,8,416.83,1060,3334.64
11531,2025-07-06,Calgary,Beauty,2,150.19,1114,300.38
11532,2025-10-20,Kumasi,Home,4,395.07,1319,1580.28
11533,2025-03-02,Lagos,Groceries,10,17.54,1307,175.4
11534,2025-07-17,Abuja,Groceries,7,483.5,1324,3384.5
11535,2025-10-22,Calgary,Clothing,8,264.24,1066,2113.92
11536,2025-11-15,Edmonton,Clothing,1,153.03,1248,153.03
11537,2025-10-29,Edmonton,Clothing,4,182.57,1174,730.28
11538,2025-12-10,Calgary,Home,6,35.07,1338,210.42
11539,2025-01-11,Calgary,Home,3,494.7,1001,1484.1
11540,2025-03-03,Abuja,Beauty,5,253.245,1171,1266.22
11541,2025-11-29,Calgary,Clothing,10,328.14,1333,3281.4
11542,2025-08-14,Abuja,Electronics,9,222.48,1283,2002.32
11543,2025-06-02,Edmonton,Beauty,11,474.56,1053,5220.16
11544,2025-07-18,Calgary,Electronics,3,124.51,1066,373.53
11545,2025-02-21,Kumasi,Home,5,266.98,1101,1334.9
11546,2025-09-17,Kumasi,Beauty,8,242.21,1119,1937.68
11547,2025-02-28,Edmonton,Beauty,6,352.03,1190,2112.18
11548,2025-03-13,Abuja,Groceries,4,35.87,1303,143.48
11549,2025-05-28,Kumasi,Home,8,98.51,1046,788.08
11550,2025-12-15,Abuja,Home,11,108.85,1221,1197.35
11551,2025-03-04,Kumasi,Beauty,3,369.6,1020,1108.8
11552,2025-11-06,Kumasi,Home,3,96.19,1157,288.57
11553,2025-08-31,Abuja,Beauty,4,287.6,1347,1150.4
11554,2025-11-26,Lagos,Groceries,9,109.19,1158,982.71
11555,2025-04-17,Kumasi,Beauty,5,431.09,1376,2155.45
11556,2025-08-14,Calgary,Home,8,471.21,1371,3769.68
11557,2025-11-09,Edmonton,Home,6,260.21,1234,1561.26
11558,2025-08-06,Lagos,Beauty,3,177.45,1149,532.35
11559,2025-08-29,Abuja,Beauty,8,118.56,1256,948.48
11560,2025-09-16,Lagos,Beauty,9,26.79,1164,241.11
11561,2025-09-19,Accra,Clothing,8,135.71,1076,1085.68
11562,2025-01-05,Accra,Home,4,327.81,1084,1311.24
11563,2025-09-18,Kumasi,Home,11,267.74,1045,2945.14
11564,2025-02-23,Kumasi,Clothing,6,472.13,1392,2832.78
11565,2025-02-16,Calgary,Beauty,1,199.35,1046,199.35
11566,2025-08-03,Edmonton,Groceries,4,347.54,1212,1390.16
11567,2025-06-26,Calgary,Beauty,8,245.68,1058,1965.44
11568,2025-01-09,Accra,Beauty,1,257.26,1053,257.26
11569,2025-04-09,Kumasi,Clothing,3,135.35,1341,406.05
11570,2025-01-20,Edmonton,Home,1,228.57,1011,228.57
11571,2025-08-29,Lagos,Beauty,9,236.45,1191,2128.05
11572,2025-03-02,Kumasi,Home,2,353.91,1005,707.82
11573,2025-06-27,Kumasi,Electronics,9,470.44,1308,4233.96
11575,2025-03-03,Accra,Groceries,2,23.02,1345,46.04
11576,2025-05-25,Kumasi,Groceries,4,249.15,1260,996.6
11577,2025-08-04,Abuja,Beauty,11,273.14,1072,3004.54
11578,2025-01-03,Kumasi,Home,11,85.88,1173,944.68
11579,2025-06-09,Edmonton,Beauty,10,380.71,1231,3807.1
11580,2025-08-15,Kumasi,Clothing,6,242.555,1269,1455.33
11581,2025-09-26,Calgary,Groceries,11,473.0,1361,5203.0
11582,2025-04-30,Calgary,Beauty,7,100.16,1221,701.12
11583,2025-03-30,Calgary,Clothing,3,437.93,1051,1313.79
11584,2025-11-25,Abuja,Beauty,3,352.84,1115,1058.52
11585,2025-03-09,Abuja,Home,10,228.02,1025,2280.2
11586,2025-12-23,Kumasi,Home,8,271.22,1052,2169.76
11587,2025-04-08,Calgary,Home,5,425.1,1364,2125.5
11588,2025-09-24,Abuja,Home,4,241.11,1028,964.44
11589,2025-04-15,Accra,Electronics,7,187.86,1018,1315.02
11590,2025-11-19,Kumasi,Clothing,7,247.64,1302,1733.48
11591,2025-05-03,Edmonton,Clothing,9,290.41,1391,2613.69
11592,2025-01-29,Lagos,Home,9,96.16,1278,865.44
11593,2025-05-17,Kumasi,Electronics,5,450.65,1116,2253.25
11594,2025-07-14,Lagos,Home,8,337.75,1105,2702.0
11595,2025-08-14,Calgary,Electronics,10,317.37,1308,3173.7
11596,2025-11-28,Lagos,Home,1,51.55,1226,51.55
11597,2025-06-19,Calgary,Groceries,9,302.88,1351,2725.92
11598,2025-01-09,Accra,Groceries,8,62.24,1185,497.92
11599,2025-02-09,Lagos,Beauty,6,41.19,1260,247.14
11600,2025-01-25,Kumasi,Home,3,264.6,1015,793.8
11601,2025-09-18,Calgary,Clothing,3,202.59,1272,607.77
11602,2025-08-14,Kumasi,Beauty,8,295.23,1159,2361.84
11603,2025-05-04,Abuja,Groceries,5,46.43,1357,232.15
11604,2025-02-07,Calgary,Home,10,216.63,1249,2166.3
11605,2025-11-24,Lagos,Beauty,11,89.04,1223,979.44
11606,2025-09-08,Calgary,Home,7,493.58,1255,3455.06
11607,2025-06-25,Kumasi,Groceries,5,281.45,1179,1407.25
11608,2025-03-31,Accra,Beauty,8,344.34,1019,2754.72
11609,2025-02-06,Calgary,Groceries,10,164.06,1111,1640.6
11610,2025-11-12,Lagos,Electronics,10,49.18,1119,491.8
11611,2025-06-25,Abuja,Groceries,4,487.98,1193,1951.92
11612,2025-10-11,Edmonton,Home,2,144.56,1110,289.12
11613,2025-03-22,Accra,Clothing,3,213.06,1209,639.18
11614,2025-04-24,Abuja,Groceries,8,325.63,1000,2605.04
11615,2025-02-09,Calgary,Clothing,11,14.3,1057,157.3
11616,2025-10-28,Kumasi,Electronics,7,405.51,1092,2838.57
11617,2025-08-12,Kumasi,Beauty,2,269.22,1220,538.44
11618,2025-11-14,Lagos,Beauty,6,140.55,1210,843.3
11619,2025-12-15,Kumasi,Clothing,9,32.68,1231,294.12
11620,2025-04-25,Accra,Beauty,4,82.92,1261,331.68
11621,2025-07-05,Kumasi,Groceries,9,447.73,1363,4029.57
11622,2025-11-19,Lagos,Clothing,2,343.64,1102,687.28
11623,2025-02-25,Edmonton,Home,2,126.45,1049,252.9
11624,2025-02-09,Calgary,Groceries,9,34.67,1373,312.03
11625,2025-12-20,Calgary,Groceries,7,241.13,1109,1687.91
11626,2025-02-09,Kumasi,Groceries,7,287.06,1087,2009.42
11627,2025-12-13,Abuja,Home,1,203.45,1019,203.45
11628,2025-08-25,Calgary,Electronics,11,183.08,1013,2013.88
11629,2025-10-16,Edmonton,Beauty,6,109.97,1132,659.82
11630,2025-09-19,Kumasi,Clothing,7,335.47,1295,2348.29
11631,2025-08-04,Lagos,Electronics,11,485.39,1033,5339.29
11632,2025-05-27,Calgary,Clothing,6,89.51,1379,537.06
11633,2025-12-02,Kumasi,Beauty,6,299.36,1207,1796.16
11634,2025-06-17,Edmonton,Home,2,213.24,1300,426.48
11635,2025-04-02,Calgary,Groceries,6,224.45,1198,1346.7
11636,2025-12-19,Lagos,Groceries,4,128.57,1079,514.28
11637,2025-02-28,Kumasi,Home,9,412.92,1070,3716.28
11638,2025-02-28,Accra,Electronics,1,243.66,1154,243.66
11639,2025-10-31,Lagos,Electronics,8,272.62,1077,2180.96
11640,2025-06-18,Accra,Clothing,5,153.77,1077,768.85
11641,2025-09-26,Edmonton,Home,1,92.54,1171,92.54
11642,2025-12-29,Abuja,Electronics,4,44.78,1288,179.12
11643,2025-02-14,Lagos,Home,1,357.63,1032,357.63
11644,2025-12-11,Edmonton,Beauty,6,99.72,1299,598.32
11645,2025-06-30,Accra,Groceries,2,345.66,1275,691.32
11646,2025-06-19,Calgary,Groceries,5,196.41,1366,982.05
11647,2025-12-22,Calgary,Groceries,7,209.06,1006,1463.42
11648,2025-07-10,Abuja,Home,2,235.65,1159,471.3
11649,2025-06-04,Lagos,Home,6,185.12,1239,1110.72
11650,2025-07-07,Lagos,Clothing,6,52.11,1023,312.66
11651,2025-01-07,Lagos,Groceries,5,156.2,1213,781.0
11652,2025-05-13,Edmonton,Clothing,5,332.54,1069,1662.7
11653,2025-08-23,Abuja,Groceries,3,333.56,1367,1000.68
11654,2025-02-14,Lagos,Clothing,10,144.54,1215,1445.4
11655,2025-11-10,Edmonton,Clothing,10,231.13,1103,2311.3
11656,2025-09-06,Calgary,Beauty,11,98.34,1214,1081.74
11657,2025-01-31,Accra,Clothing,2,106.77,1053,213.54
11658,2025-01-23,Edmonton,Home,7,13.48,1293,94.36
11659,2025-06-09,Calgary,Clothing,1,448.58,1329,448.58
11660,2025-12-29,Calgary,Groceries,6,106.93,1335,641.58
11661,2025-06-07,Accra,Clothing,6,115.31,1202,691.86
11662,2025-02-08,Calgary,Electronics,3,141.24,1287,423.72
11663,2025-03-23,Abuja,Groceries,2,65.45,1044,130.9
11664,2025-12-22,Accra,Electronics,2,320.35,1316,640.7
11665,2025-09-15,Calgary,Groceries,9,39.42,1197,354.78
11666,2025-07-25,Kumasi,Home,11,68.83,1215,757.13
11667,2025-03-18,Edmonton,Home,5,323.09,1308,1615.45
11668,2025-01-12,Calgary,Home,7,171.15,1383,1198.05
11669,2025-10-22,Abuja,Electronics,5,354.56,1331,1772.8
11670,2025-08-12,Lagos,Beauty,7,279.6,1183,1957.2
11671,2025-01-13,Calgary,Groceries,4,129.5,1026,518.0
11672,2025-02-15,Lagos,Home,8,326.11,1165,2608.88
11673,2025-06-04,Kumasi,Groceries,11,59.9,1317,658.9
11674,2025-04-23,Calgary,Electronics,10,269.13,1273,2691.3
11675,2025-08-21,Accra,Beauty,11,219.7,1382,2416.7
11676,2025-01-17,Lagos,Electronics,10,135.4,1364,1354.0
11677,2025-12-26,Kumasi,Groceries,7,302.79,1102,2119.53
11678,2025-08-11,Accra,Beauty,10,435.92,1332,4359.2
11679,2025-12-20,Accra,Beauty,5,499.45,1372,2497.25
11680,2025-07-07,Accra,Electronics,11,304.67,1103,3351.37
11681,2025-12-10,Accra,Home,6,203.54,1244,1221.24
11682,2025-12-31,Calgary,Groceries,5,114.15,1304,570.75
11683,2025-06-12,Edmonton,Clothing,7,130.03,1168,910.21
11684,2025-11-22,Calgary,Clothing,2,240.77,1115,481.54
11685,2025-03-15,Calgary,Electronics,5,184.9,1140,924.5
11686,2025-08-21,Kumasi,Groceries,10,457.08,1355,4570.8
11687,2025-08-12,Kumasi,Groceries,3,185.41,1124,556.23
11688,2025-11-15,Edmonton,Electronics,9,187.98,1024,1691.82
11689,2025-03-01,Kumasi,Groceries,6,193.0,1193,1158.0
11690,2025-12-01,Abuja,Home,10,418.64,1383,4186.4
11691,2025-08-10,Edmonton,Electronics,3,326.09,1099,978.27
11692,2025-02-06,Kumasi,Home,7,307.86,1004,2155.02
11693,2025-10-05,Edmonton,Groceries,4,168.4,1018,673.6
11694,2025-07-15,Calgary,Electronics,3,409.32,1169,1227.96
11695,2025-12-18,Calgary,Groceries,8,21.11,1273,168.88
11696,2025-08-30,Edmonton,Electronics,4,237.475,1253,949.9
11697,2025-11-20,Abuja,Groceries,11,257.35,1120,2830.85
